transaction_id,customer_id,date,amount,method,status,note
XIUV2EMX1VP7,C100647,2025/02/03,653.78,ideal,success,
9J34721PGN26,C101921,22/06/2016,14.73,credit,failed,partial
ZR9I6R2R0AIN,C101134,2016/07/04,912.66,cash,failed,auto-retry
WONNLLCHVHU8,C101511,25/05/2021,220.19,BACS,refunded,chargeback - disputed
5YX4TX3YKDOQ,C101155,2020-05-23,483.19,unknown,pending,auto-retry
VGDTMXJO32RU,C101049,01-29-2016,114.86,bank_transfer,chargeback,partial
9B1JXY4EDPZ2,C102114,09-Dec-2021,"EUR 299,81",cash,chargeback,chargeback - disputed
ITBPZ4J8EEK9,C100139,2019/07/16,217.45,Card,Success,partial
7038CLDZBLCO,C100017,2016-10-21,718.12,unknown,failed,auto-retry
L4A6LHN341ES,C101516,14.05.2024,359.27,card,chargeback,
ULL6Q3IZFQJA,C100311,16-Sep-2017,217.96,ideal,failed,chargeback - disputed
C7XSZWWDDWXB,C100718,2016-01-22,437.15,ideal,pending,
YH7M1D2YB4RP,C100618,19.11.2022,45.3,credit,success,ref: ABC123
JLMQUUKQZG4U,C101358,11-05-2019,346.98,ideal,success,śpec!al
VJC2GW4O4OCI,C100683,2016-10-31,91.22,credit,chargeback,ref: ABC123
AEWS4NZ12AB2,C101475,2021/06/30,412.29,ideal,refunded,auto-retry
IJXY9K4S1GS6,C95176,20190521,167.35,unknown,refunded,śpec!al
LP7LSHMQPO13,C101555,2019/03/28,677.22,BACS,chargeback,
XUYL7Z3LMY55,C101626,20200514,55.37,cash,success,
LNF25U70KG09,C101978,20170815,215.21,ideal,pending,śpec!al
Y5Z7OB377GXH,C100292,15/09/2025,123.14,bank_transfer,refunded,
XE5OKU8WN5UR,C101299,23/09/2021,356.32,card,Success,auto-retry
DHI9AV7CSHY2,C102066,2021-04-08,282.75,bank_transfer,failed,
1CTHE20T8HWB,C100776,22.11.2016,275.66,unknown,failed,
9CG3XN0HMK4L,C101853,20170928,65.12,credit,pending,ref: ABC123
V56LFI0O2HPK,C102003,2022/03/30,152.9,bank_transfer,refunded,śpec!al
RKDZNI4AHXXH,C100450,20231109,519.14,BACS,pending,śpec!al
3YHD3A7P1NLW,C101535,2023-03-30,330.35,unknown,refunded,śpec!al
MYQHKTUQZ123,C100735,20190620,40.6,card,Success,auto-retry
SMQH3OB8COSB,C100830,2025-03-02,314.72,ideal,refunded,
Q6RJH9CB0P9P,C100099,2021-12-12,595.6,Card,chargeback,auto-retry
156Y65CBRTKI,C100584,15/11/2018,485.19,ideal,Success,chargeback - disputed
LP8ERQO3LKOG,C100094,18.11.2016,493.31,Card,failed,ref: ABC123
SKHOLBQNI4ZE,C102145,20231019,86.81,ideal,refunded,chargeback - disputed
HV1YDWMZVEDA,C100970,23.06.2018,126.47,cash,refunded,śpec!al
36I89N9AEJU5,C101362,20231016,194.79,Card,success,śpec!al
N5BVXZSEQPIV,C100230,12-14-2024,267.59,credit,Success,ref: ABC123
WC0359VD1YYS,C101576,20.10.2018,860.74,card,failed,partial
MD83IC3XAB6H,C100560,19-Nov-2017,131.93,unknown,pending,auto-retry
FJV8BA0XBTWH,C100915,23-Jun-2016,389.84,unknown,refunded,partial
OYKM4M42N0JO,C101313,10.05.2022,1067.16,unknown,chargeback,partial
D05JGHUFXJ6C,C100041,20161215,868.55,cash,Success,ref: ABC123
4Y5TI6SEA3A4,C101127,11/07/2021,433.13,unknown,success,chargeback - disputed
WBKSHVKDTTA9,C100438,2022-03-05,513.42,bank_transfer,success,auto-retry
8SEAXGHKTIGV,C101874,06/03/2016,77.36,ideal,pending,ref: ABC123
JS4F43T1ZQVL,C101403,2022-12-11,267.42,card,refunded,partial
8YYCEKY8R9IG,C100248,2022-04-11,344.98,card,chargeback,śpec!al
OSV6F4Q7OTXS,C101426,2020-09-08,289.59,BACS,success,śpec!al
S8UV6BAJY733,C101289,2018/02/13,423.28,ideal,refunded,śpec!al
VUIRT37C6AUE,C101601,17/06/2017,533.43,ideal,chargeback,
JTIB5QYMMT6J,C101963,2018/02/04,28.48,cash,pending,chargeback - disputed
BC80DITOXP26,C101453,18/08/2022,450.36,cash,Success,auto-retry
8M3CNFEVDZGW,C101528,20210522,272.8,cash,Success,
S7OEGVVU33IB,C100779,2018-04-21,"EUR 418,58",ideal,failed,śpec!al
OZKR8H69KU0U,C100748,2017-05-10,1122.18,BACS,refunded,
15THDJ0690XK,C101121,20231122,290.88,Card,pending,śpec!al
RE85XCPRHKIP,C101252,09.08.2019,191.42,cash,success,partial
DO03U31WV96D,C101290,2025/12/03,763.92,credit,refunded,śpec!al
D3V5S7W0I1NW,C101450,2019/10/04,326.56,cash,refunded,śpec!al
ULTE7EBTUWYG,C101152,2016/02/11,393.55,bank_transfer,refunded,
XY7HM4W5A0FA,C101086,28.12.2020,482.94,bank_transfer,success,auto-retry
9XTZENM3F6U3,C101924,2016/07/02,177.16,credit,success,
VFFRPFR3J2AW,C98614,07-13-2024,66.82,Card,Success,partial
AQGXHBPK3CQC,C101112,08-24-2016,375.32,BACS,chargeback,ref: ABC123
W8ZVD3MU0LQ2,C101128,05-Sep-2018,140.3,unknown,Success,
Q63DAZOFHXC2,C101609,2023-09-14,546.06,bank_transfer,success,partial
CFSXICO9P5QP,C100062,2024/07/23,994.85,card,chargeback,partial
TCVUC1RQE15U,C100704,18-May-2022,675.74,unknown,chargeback,auto-retry
F0LO1NI89YT6,C100644,13.11.2016,253.74,unknown,chargeback,ref: ABC123
LF7JMIRI9ZLQ,C101331,20180602,38.92,unknown,failed,śpec!al
WWYL048LJ20V,C100683,10/06/2022,98.15,credit,pending,auto-retry
BYFRQG4QAZAQ,C101439,09-23-2022,125.84,BACS,refunded,
O9AC4F0AVL94,C101494,2019-10-16,98.26,ideal,chargeback,
TO10AQDA53B1,C100436,20251124,349.1,bank_transfer,refunded,partial
EWS8GJC7RH2L,C101976,17/07/2024,345.63,card,failed,chargeback - disputed
15R3F052D83W,C100377,2017/04/17,265.56,Card,chargeback,śpec!al
P502AG62XCNX,C100904,20180819,221.93,cash,failed,ref: ABC123
MY1PYYEM4J8P,C100913,08-05-2021,388.54,Card,failed,
924XOOM3HZKC,C101030,2025-02-26,177.62,cash,success,partial
LTBNEAO322V8,C100429,20240530,276.34,BACS,Success,
WBBKMID5BGFI,C101209,21/11/2018,248.24,card,Success,auto-retry
ZA9MUJG38TDD,C91103,12-01-2016,335.51,unknown,success,ref: ABC123
EWKFFL9DZOPD,C101842,2017/04/19,444.36,Card,refunded,ref: ABC123
QYU9YU0901QL,C101856,02-24-2022,372.04,bank_transfer,refunded,śpec!al
HLQLVT0OX7J3,C100555,21-May-2017,591.88,bank_transfer,pending,ref: ABC123
G4WTDI33FAJ5,C102158,15/01/2019,447.21,credit,refunded,chargeback - disputed
CPZF57Y2PRDN,C101718,2018-12-16,"EUR 545,97",BACS,chargeback,śpec!al
7LELGK2FNQD7,C100845,10-Jan-2020,293.95,cash,failed,śpec!al
EZIYP9KUMWM2,C100448,30/07/2023,594.79,ideal,chargeback,
0LRHQ36LBZU7,C100687,11-15-2025,783.63,credit,chargeback,
3LRIMN9BWX07,C101487,12-26-2025,144.4,ideal,failed,auto-retry
AV4GMVO7A6R5,C100974,13/01/2024,193.3,credit,refunded,
W4LHDQ6OFPX0,C101671,26/05/2017,248.8,card,pending,
A58KBZO3AWXM,C101604,20200703,669.46,ideal,success,
DBC0CEU19QG1,C101661,08/02/2017,269.61,bank_transfer,refunded,auto-retry
WZB3ESVIH085,C91003,14/07/2019,436.46,card,refunded,chargeback - disputed
X7B7T4NYGFQ5,C100532,20200826,56.15,ideal,success,auto-retry
MLYN97JBFR3M,C100270,25/08/2023,"EUR 240,74",Card,pending,chargeback - disputed
TQ6HRSRTIXT1,C101278,2019/03/06,168.26,card,chargeback,ref: ABC123
51VFNYIZLGV9,C101565,05-10-2019,23.83,unknown,chargeback,ref: ABC123
TSEYMQNX5I12,C101533,20210313,340.61,BACS,failed,chargeback - disputed
6EY96TGHCK3I,C101499,2023-06-03,445.37,cash,pending,
OK1O3K6EUHVJ,C100478,20181011,46.95,cash,pending,ref: ABC123
WHX7BW1HONZP,C100985,12.05.2018,374.81,card,chargeback,partial
I2GPRAT325T0,C101707,02.12.2018,240.43,card,chargeback,śpec!al
JB50A82IXT0R,C101640,2019/10/01,35.38,cash,failed,auto-retry
H3OTC5Y4ZEBU,C100317,26-Sep-2022,219.7,bank_transfer,failed,auto-retry
0VNDG4STCW5L,C101894,2016/11/15,196.98,ideal,success,partial
X4V7LQJ4RU2R,C100307,19/04/2019,252.76,card,pending,partial
B8JEO9BAIXPX,C100246,26/09/2021,91.76,cash,chargeback,chargeback - disputed
HOI46WKWGCU5,C101037,2025-08-31,186.63,BACS,Success,partial
N3WOPYAW0IT9,C100909,04/04/2019,133.35,credit,Success,
LS44LRS8NDOI,C101649,2016/05/24,492.48,Card,success,chargeback - disputed
OVGAT2KVTDA4,C102123,10-Oct-2022,"EUR 295,95",Card,success,auto-retry
3OUE4RCBXVOV,C100779,13-Jul-2024,553.2,card,chargeback,auto-retry
YL34HJ263RAP,C101589,05-Nov-2021,259.77,cash,Success,
JRGD27C9ISJ2,C102172,2017-06-03,299.18,card,success,chargeback - disputed
3TGZ516EAU7Y,C100472,2017/01/24,"EUR 557,0",unknown,refunded,auto-retry
3NF0MC5MFN6D,C101266,07-10-2024,118.48,unknown,failed,auto-retry
68KK29S1GE5N,C100636,24/04/2021,259.68,card,chargeback,śpec!al
2IJALS4N0IY5,C102146,2016/04/30,273.71,unknown,success,auto-retry
2B4JAXMB78HA,C101654,03.09.2024,372.67,bank_transfer,Success,auto-retry
JSDWKC2OV4IF,C100477,11.09.2025,460.74,unknown,failed,partial
FT5RT4RJAAOK,C101112,03/03/2021,361.29,BACS,Success,ref: ABC123
B339TS15SMJZ,C101449,20250114,1019.5,unknown,refunded,partial
0CTHS79ISC7Y,C102111,2024-10-18,669.69,bank_transfer,success,chargeback - disputed
02JR2UNAGTC9,C101168,16-Feb-2019,363.01,card,pending,chargeback - disputed
J0ELRTG7L71C,C100518,19-Jul-2016,474.16,credit,chargeback,auto-retry
R0S2YSAFYTM1,C101518,07-01-2019,51.51,ideal,pending,partial
AMJSWL4WKZ17,C100271,21-Mar-2025,25.42,unknown,success,śpec!al
AYH7OP677N1O,C100432,20250410,201.52,unknown,success,ref: ABC123
3MKW67HLGCNP,C101002,20210207,320.53,BACS,refunded,śpec!al
4CA9CDLPVPV0,C100796,2021/10/22,132.2,ideal,chargeback,
LP3XRCQ2EJU1,C100774,2016-04-11,110.93,ideal,failed,
KC19RZIB3TM0,C100299,27-Aug-2018,409.16,cash,pending,śpec!al
3M67J18P8J44,C100061,2025-07-16,457.18,unknown,chargeback,ref: ABC123
TS8MFJS794QN,C100308,16-Oct-2021,253.7,ideal,refunded,śpec!al
BHAQ55POHHWF,C101219,2025/03/28,111.97,unknown,chargeback,
FSI6ZL69XPA1,C100081,2020/03/07,102.27,credit,success,śpec!al
0BWRM0M1XM5E,C101254,20200212,519.42,cash,success,ref: ABC123
7S5V3BBQSEQD,C100859,13.04.2022,523.68,card,refunded,chargeback - disputed
6M3VU6Y6R3BM,C101768,19/10/2018,"EUR 1045,54",bank_transfer,chargeback,ref: ABC123
OV7WMK425ZB3,C101626,20230531,77.14,Card,failed,auto-retry
RH8ON3NQQL5O,C101810,04-07-2019,250.3,credit,Success,auto-retry
1JIKJZ1MDZ3N,C100933,04-Mar-2023,1128.37,unknown,success,chargeback - disputed
Y8JZ0E998G8W,C101759,07/08/2020,118.97,card,pending,śpec!al
28A4OPE3KM77,C101370,27.06.2022,92.11,cash,refunded,śpec!al
97D5LA0NGDW4,C100608,02.07.2024,210.32,ideal,chargeback,śpec!al
AHJMH0YQ8A4R,C101151,27/10/2025,357.77,BACS,failed,auto-retry
Q70DN944FAU9,C101455,18.04.2020,289.16,bank_transfer,refunded,ref: ABC123
N73KKJ31JJLU,C100560,02-19-2023,131.93,Card,Success,chargeback - disputed
LF62DTDDOBVN,C100277,04.08.2023,200.85,unknown,chargeback,partial
JCWAZMSKUUVO,C101998,20240606,212.41,ideal,success,
CH8SC19NX608,C100872,31/12/2025,39.03,card,pending,
6SCZMOWL5AXR,C101562,21-Nov-2016,293.82,BACS,chargeback,chargeback - disputed
1AZSTR6UXQEH,C101399,09/02/2020,154.86,unknown,failed,śpec!al
20CH3HKAFZ11,C100954,17-Apr-2020,676.66,BACS,refunded,partial
0EN9O480U4UI,C100567,2024-08-26,297.04,Card,refunded,partial
FXM9I7BFTY4O,C101807,02/07/2017,663.73,card,success,
DIETZTOQ26SQ,C102109,02.04.2019,"EUR 202,51",cash,success,chargeback - disputed
709ZC7NJ7ZYF,C102150,02-18-2020,351.48,card,Success,auto-retry
7HQL01X4MFOJ,C101312,09-23-2023,594.54,cash,failed,partial
6YO4Z545L8LC,C101039,20231013,184.04,bank_transfer,refunded,ref: ABC123
OAUXKBCWC4LC,C101145,21/06/2024,308.77,bank_transfer,failed,chargeback - disputed
RO8QF31WSVJF,C100373,10/01/2019,158.7,unknown,Success,
J9N0LXIOQAEF,C100074,2025-12-31,463.69,credit,chargeback,ref: ABC123
BEHEMI2KBE89,C101628,11-14-2016,721.59,credit,chargeback,ref: ABC123
IPINW50JQ6ZJ,C101152,17/07/2020,"EUR 909,98",cash,success,ref: ABC123
5FR4PPN8AEOM,C100434,24.01.2025,338.57,bank_transfer,success,auto-retry
YBQ82TA1AOIW,C101909,2018-07-29,110.73,Card,refunded,śpec!al
FR3DQU1BAXV6,C101061,18/06/2022,820.96,unknown,pending,
X8RNQRBWW9KO,C101206,2017/11/30,324.33,unknown,chargeback,chargeback - disputed
FLTDAGR9LDSA,C102145,20181107,84.72,BACS,success,śpec!al
955XZIQUS9QM,C102026,11/02/2019,389.45,ideal,refunded,chargeback - disputed
2V9L2FS7IRCD,C101540,04/07/2021,457.14,unknown,Success,chargeback - disputed
5XE0NEVEEY2R,C101809,13/01/2021,328.29,cash,failed,
4XT1FH8G3Z64,C100792,25-Feb-2018,296.27,unknown,refunded,partial
HL30ESVFL8J6,C100708,04.11.2025,64.08,credit,Success,auto-retry
ZRFDQZVO9F1H,C102171,2018/04/26,124.21,card,Success,auto-retry
MAH7N9TSVLTC,C101781,08-25-2024,163.04,Card,chargeback,auto-retry
GSH9TID3U2DN,C101710,07-30-2024,364.24,Card,failed,chargeback - disputed
R9SJYZS1XP99,C101848,2023-08-18,197.27,cash,success,
0YZQWJ1HDLGS,C101587,12-22-2024,472.76,bank_transfer,chargeback,ref: ABC123
VJILBBL6MPAV,C101562,2019-11-28,344.61,cash,chargeback,
GH310QYCH9PW,C100824,28.08.2024,"EUR 288,73",credit,pending,auto-retry
7ZM23N2QMZRS,C100457,03.07.2019,685.56,cash,Success,partial
ITYYO1CGVIOM,C100691,2025/01/14,38.47,BACS,chargeback,chargeback - disputed
KX78QHQMDOPV,C101157,2022-08-01,344.77,credit,success,auto-retry
4UF84X0U9G6F,C100070,17-Feb-2024,"EUR 285,34",unknown,success,śpec!al
C5LJF7762STJ,C100713,20220221,537.38,credit,chargeback,partial
9IDSSA7AX4VZ,C101593,20170603,108.38,unknown,refunded,partial
X09NYEO3MR3D,C100329,20190302,487.89,unknown,refunded,partial
88A8FMXXCNGC,C101165,12-Jun-2019,291.67,ideal,chargeback,
DUQ0BCFMKLSJ,C100186,2024/01/13,8.05,card,chargeback,ref: ABC123
Z02G8K3P88SK,C100795,03-20-2020,716.67,ideal,pending,partial
XR2Y0FXDF07V,C101367,07.09.2025,366.6,bank_transfer,chargeback,chargeback - disputed
2EZ0OOSS9L01,C100615,29-Dec-2022,225.2,unknown,refunded,auto-retry
H329XBQO6N6K,C100029,2021-12-08,417.15,unknown,failed,auto-retry
78T7RH6A9X20,C101661,2019-08-27,"EUR 203,09",Card,Success,ref: ABC123
78KFH7NPZK4G,C101536,20170412,423.82,unknown,success,partial
NSHRC2VZO8BX,C101559,11-12-2024,"EUR 85,28",bank_transfer,refunded,auto-retry
K45YH0JCKMD5,C101681,2021/04/03,356.38,credit,Success,auto-retry
7UNYQTB0KYC3,C100383,20/10/2016,140.84,ideal,failed,ref: ABC123
L842IEUMNXGT,C100918,26/10/2017,824.91,BACS,pending,chargeback - disputed
FZ154JWHYX8A,C101395,2016/05/20,292.76,card,refunded,partial
6PYZIA6IO1SC,C101007,01-07-2016,48.69,Card,chargeback,chargeback - disputed
N40HK9H9IPW0,C100091,04-30-2021,451.42,bank_transfer,success,chargeback - disputed
R1CEDONG0PJO,C100013,09-07-2025,87.95,credit,Success,chargeback - disputed
J54P0MH3HF2P,C101027,20161030,769.59,card,failed,auto-retry
4177B9Q5YTPA,C101775,2024-01-23,446.14,Card,failed,ref: ABC123
J6DH8J2TPV4L,C100698,25-Oct-2023,439.78,card,failed,śpec!al
Y8YHFK2H2H5T,C100697,01.11.2022,98.87,bank_transfer,success,śpec!al
FAGNSZ3CNF31,C101572,12-May-2018,755.54,unknown,success,
VS46QVJS9CSV,C100250,21.08.2020,"EUR 236,79",bank_transfer,Success,śpec!al
AH3YXCC6261J,C101031,2017/06/09,202.7,unknown,chargeback,auto-retry
BIZ7BMX7J33S,C101478,2017/10/20,173.29,credit,Success,
BX2STFLK9AUG,C101598,2018-12-13,274.32,ideal,refunded,chargeback - disputed
66A28INRQRS9,C100100,20170403,256.54,BACS,chargeback,auto-retry
UZYOJLM14HG4,C101874,25-Oct-2023,478.29,cash,chargeback,śpec!al
O7EWZOFT15TO,C101096,2021-07-20,563.98,cash,failed,śpec!al
MSD1JSSW48GM,C100900,11-06-2023,1155.59,bank_transfer,failed,śpec!al
U3VMURO5X014,C100430,11/03/2021,138.1,bank_transfer,pending,
WL3WZSAEF4K6,C100227,20251210,403.9,BACS,chargeback,chargeback - disputed
S5E8E9KCVXYX,C101761,03-26-2019,88.95,Card,success,ref: ABC123
IR1USW9LQJJ5,C100378,2020/08/30,85.92,BACS,success,chargeback - disputed
VHHQHVG2RT8K,C100786,2024/09/09,374.3,Card,refunded,auto-retry
FLYSROEVUTTN,C101643,05/10/2016,1038.82,cash,chargeback,chargeback - disputed
EG9R218YEY1Q,C100635,12-May-2021,"EUR 409,05",unknown,success,ref: ABC123
F1QBGPNG7OFL,C101512,28.05.2019,837.25,cash,chargeback,ref: ABC123
YGG121HPOMLZ,C101202,05/06/2022,840.79,bank_transfer,pending,partial
H810EC8OIA1D,C100633,04-27-2019,538.51,Card,success,ref: ABC123
25C53Y7QA36K,C101806,07-03-2025,478.14,ideal,Success,śpec!al
8BM812UA0QKN,C100188,2016/11/18,85.37,Card,failed,ref: ABC123
B447K60W7AR0,C100614,01-27-2017,724.83,credit,failed,chargeback - disputed
IVGUA09MOVC3,C102039,20210115,278.68,unknown,refunded,partial
JGYWE14YQTZJ,C101830,2018-05-17,229.23,credit,success,
V0BN8F19D8JO,C100887,2020-09-24,104.42,card,failed,partial
64WWUMWFBJCD,C100305,03/04/2017,"EUR 326,99",cash,pending,
29FR9JWOELG1,C101218,09.10.2017,378.58,unknown,failed,chargeback - disputed
DBCBCJC0J529,C102156,19-Mar-2016,164.18,cash,failed,ref: ABC123
U6EM7I33QKUM,C102078,02.03.2017,241.43,BACS,success,auto-retry
E6WK9R0GS28W,C101256,05-11-2021,76.09,credit,refunded,chargeback - disputed
LGBHIAQX4HRC,C101855,29/10/2017,347.48,cash,pending,auto-retry
17HDMFXCY9PB,C100135,03.07.2017,80.38,BACS,chargeback,
6MHBMLS3A8V8,C100368,20.03.2017,171.09,Card,Success,ref: ABC123
ZSN67A6SPQBH,C100770,27/04/2022,"EUR 53,07",card,success,partial
KPLVHQ3K81GQ,C101928,20220123,344.8,BACS,Success,auto-retry
XYZDXEZMVWWO,C101399,2017/08/01,187.29,ideal,pending,śpec!al
5PE29JMBCXO9,C101776,20211105,309.27,Card,failed,ref: ABC123
U6C73QY9SC8Z,C101981,20250201,307.9,Card,success,
BXKSCWHXERDB,C102100,07-29-2017,327.08,cash,Success,partial
RQAHS8HM9NWP,C100643,2020/11/18,271.39,bank_transfer,Success,ref: ABC123
U5EBTRJ9HVAA,C100950,12-Jan-2025,463.3,cash,failed,chargeback - disputed
WXY2ATPRL2JP,C100820,11/01/2016,548.53,Card,pending,
6GVFUOMJ0VU6,C101883,2021/01/25,211.06,ideal,success,partial
09228OS9W9N7,C100253,06/01/2016,617.85,Card,success,chargeback - disputed
XRZ98NX58KLJ,C101924,17/06/2016,567.9,Card,failed,ref: ABC123
0FKPYH7UWP9Y,C101707,20161227,"EUR 240,43",credit,failed,auto-retry
AWNZS4MSEICP,C100457,27.02.2017,750.98,ideal,pending,ref: ABC123
GXZZO3WX73XK,C100424,2023-04-24,162.24,credit,Success,ref: ABC123
26TZI0SGPXOI,C100912,12-12-2017,146.23,card,chargeback,śpec!al
4DKU0P5WIT02,C100857,23/01/2016,"EUR 305,66",BACS,failed,ref: ABC123
ILH9N7FM6VD2,C102017,2019/11/26,277.79,credit,refunded,auto-retry
BH6X3VSA4B92,C102118,20210526,427.29,bank_transfer,refunded,śpec!al
DPZ1XCVPCBKN,C101389,13-Jan-2024,459.66,ideal,refunded,śpec!al
RJGMD5IQAUJB,C101551,15/10/2020,22.67,cash,chargeback,partial
AZK2BM5D1PTR,C100103,2023-12-17,373.21,bank_transfer,failed,
7AULAQX1USZF,C102021,10-19-2025,241.02,unknown,refunded,
XKTNG5NVDNUI,C101890,08.10.2019,1029.24,ideal,success,ref: ABC123
DG2PT75GU5JN,C101396,08.10.2019,48.91,cash,refunded,śpec!al
O9TODVFG63OV,C100376,2016/10/25,395.15,ideal,chargeback,ref: ABC123
TCH4JB5DF7YE,C101930,2018-01-01,198.4,bank_transfer,pending,auto-retry
BN84GKYZP7F0,C100172,10/05/2017,504.4,cash,chargeback,chargeback - disputed
ATJO3KPD9Q5G,C101079,27-Jan-2020,"EUR 79,9",credit,pending,partial
TH81FFIGO0K2,C102023,2017/01/22,492.48,bank_transfer,pending,ref: ABC123
7Y32JDPQFP5F,C101258,04.12.2019,"EUR 533,22",unknown,failed,śpec!al
BD9RUWNJ0RK2,C101557,18/03/2022,354.66,cash,pending,partial
G3J1SJH2VQCX,C101465,2025/03/09,153.27,BACS,failed,partial
M4JSYR69HG91,C100737,17/12/2020,169.49,BACS,success,chargeback - disputed
ENRGNTFPCCTL,C101312,2024/06/10,304.48,cash,pending,
0D1T5VA6UXLW,C100269,03-25-2022,39.8,credit,chargeback,
X5GH8D8RU3BX,C100300,11.07.2021,"EUR 497,95",credit,pending,chargeback - disputed
ZRG0NQ9RQYWQ,C100546,01-12-2021,675.54,cash,success,partial
6Q986RD130LR,C101278,02-08-2021,595.67,unknown,success,auto-retry
55V7Z3V9TMRF,C100991,20220316,270.3,bank_transfer,chargeback,partial
1KSNADG5IJIB,C100655,20220918,542.52,ideal,Success,chargeback - disputed
TC7CGG5HXN1P,C101678,01/01/2017,1122.07,Card,refunded,śpec!al
LKUMYZMMXYMI,C101783,20/10/2022,181.71,card,success,
BK7B8ZG4B455,C102035,04-17-2017,399.83,Card,refunded,
GWQ5RACC0EMU,C102007,16.03.2021,43.2,cash,failed,auto-retry
OMW14JQQBBS3,C102132,27-Jan-2016,284.08,cash,success,
KPPGQC2QLXHW,C100902,2023-08-15,261.36,unknown,pending,śpec!al
YJK3TN5T71R5,C101582,04-May-2022,540.87,BACS,chargeback,partial
2XKHF3B02JC6,C101117,26.01.2019,111.75,ideal,refunded,auto-retry
C3WO4SPYMVXO,C100325,06-16-2020,58.71,card,refunded,auto-retry
01QIQFLQR4FS,C100856,15/07/2021,52.4,cash,failed,chargeback - disputed
18QV09JG50IT,C101705,2017/11/07,428.04,bank_transfer,failed,partial
HSNXLFVSKZXC,C101448,05-28-2020,225.85,unknown,failed,śpec!al
V2JJD4TOSDUN,C100607,2021-01-29,249.17,cash,refunded,ref: ABC123
5LDHYGBTJW68,C100112,2018/01/08,"EUR 256,04",BACS,refunded,śpec!al
DCM59P5HX7TO,C101099,2021-11-11,830.65,BACS,success,partial
Q2ML93C7E8N2,C100763,2018/09/04,912.75,BACS,failed,chargeback - disputed
1CPYNWMKJVKX,C100544,30/08/2023,437.55,bank_transfer,pending,
ATJ3OK0IW84W,C100231,2023/10/26,304.53,Card,success,partial
29P36R3L7JUZ,C101409,2016/03/07,155.43,unknown,chargeback,
SSYN3OBUOP6E,C100079,15/07/2020,257.7,Card,Success,chargeback - disputed
2NVFBBFDH5II,C101169,19.10.2018,465.2,cash,success,auto-retry
1X5JKHD88MPK,C100650,30/07/2017,179.35,bank_transfer,chargeback,śpec!al
4GVCADY3KP0U,C101094,2021/08/12,617.24,card,chargeback,partial
4ZIQIC8OXQV8,C100487,28/07/2024,543.59,ideal,Success,chargeback - disputed
7E0XBPEVGFBI,C102022,30/10/2025,630.48,Card,Success,
NQB6J35ZJIUG,C100224,2020-06-05,65.34,ideal,chargeback,auto-retry
5WZ5MTG57T52,C100031,17-Nov-2016,"EUR 628,26",card,chargeback,ref: ABC123
UH2WCH9HJ8A2,C101574,06.11.2022,325.9,unknown,failed,
DDD5S70Y5LYS,C102076,2024/12/01,189.79,bank_transfer,Success,chargeback - disputed
HQK42I3PMN9A,C100220,03-05-2024,504.17,cash,refunded,
XZH7KXNPS1Y3,C100014,2024-10-29,354.59,Card,failed,
TECWTIEGV22H,C101787,11-10-2019,474.29,bank_transfer,pending,auto-retry
HVNU4S1F4QW2,C101185,20171202,337.83,card,Success,
CJDNNVKJNC1N,C101785,2020-06-12,"EUR 746,38",ideal,success,
UG64E84LFE8C,C100956,27/12/2022,1014.64,Card,refunded,partial
BZGCXVT3WCLK,C101708,01-10-2023,246.87,card,chargeback,auto-retry
51B5407GS9XM,C102084,2025/09/17,996.16,unknown,chargeback,auto-retry
VVFD9YXCRXOK,C100033,05-26-2022,25.47,ideal,Success,chargeback - disputed
1A5MS48D854R,C101550,16-Apr-2016,42.44,BACS,chargeback,auto-retry
8I6SH555IX9X,C101998,20180118,93.19,BACS,Success,auto-retry
T8V8VL9G7AN4,C101092,2017-12-17,672.76,bank_transfer,Success,ref: ABC123
08CNEGLV5O4R,C100161,20251027,390.35,BACS,success,
K5P2N6P1PR0L,C91545,17.12.2023,149.37,ideal,success,chargeback - disputed
MZSCRX7XOLLT,C100779,20190517,547.8,BACS,Success,
ZAX2K9836VQB,C101370,07-09-2023,60.63,unknown,Success,
R3R0LM4COHN1,C100094,05.09.2018,493.31,credit,refunded,
BKXP2BIRIIDU,C101831,08-22-2019,472.44,unknown,pending,ref: ABC123
IMKIEYMY6ZN1,C101752,24-Aug-2024,141.57,bank_transfer,refunded,
J09B3O2IE5I7,C101104,28-Sep-2024,423.77,BACS,refunded,chargeback - disputed
83C5CQIZ49I7,C100320,22-Oct-2025,316.07,card,Success,auto-retry
NM5J0CWPHOYG,C101739,02-15-2019,350.47,ideal,Success,chargeback - disputed
OL9O7GL4ZOAQ,C101934,10.09.2019,585.75,card,success,śpec!al
KV1MDZXNE1A9,C100464,04-11-2019,"EUR 71,06",cash,failed,auto-retry
SLT66ZXO13MG,C101551,2025/04/25,24.13,BACS,failed,
5YCS7LIIAGQC,C101021,22/09/2025,224.85,credit,Success,
O0JB3ADI2OHX,C101822,2018-07-28,24.15,BACS,chargeback,ref: ABC123
70PXXIUXDV46,C100176,20200621,"EUR 422,67",credit,refunded,śpec!al
T4OSF46IED59,C100450,2021/10/15,511.36,bank_transfer,pending,śpec!al
PYLAOVDAPUK7,C102198,12-Feb-2016,540.41,ideal,failed,
NK7GQD93NUEB,C100029,22/05/2021,257.98,card,refunded,chargeback - disputed
BV7EHE6G0FX5,C100674,2017/03/10,657.19,Card,Success,śpec!al
3U9VH275H2DI,C100414,19-Nov-2024,111.75,card,failed,partial
